"id","PCC","AgencyName","GDSGroup","GDS","IATA","TVPNewBusinessExecutive","TVPAccountManagerExecutive","BusinessType","City","UF","Region","MIDT","TSO2013","TSO2014","TSO2015","TSO12Months"
"82EB5753473","82EB","DESIGNER TOURS","SAB","SAB","5753473","SAMANTHA","SAMANTHA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","119","          -   ","          -   ","          -   ","  "
"MX5F5752440","MX5F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","299","          -   ","          -   ","          -   ","  "
"3FRG9999999","3FRG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","BAURU","SP","SUDESTE","252","          -   ","          -   ","          -   ","  "
"Q5CH9999999","Q5CH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","CURITIBA","PR","SUL","231","","          -   ","          -   ",""
"OY4F5752440","OY4F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","169","          -   ","          -   ","          -   ","  "
"9JUF5752440","9JUF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","4","          -   ","          -   ","          -   ","  "
"W6FF5752440","W6FF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","159","          -   ","          -   ","          -   ","  "
"78AF9999999","78AF","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","NATAL","RN","NORDESTE","277","          -   ","          -   ","          -   ","  "
"2FYG9999999","2FYG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","LONDRINA","PR","SUL","448","","          -   ","          -   ",""
"M7PG9999999","M7PG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","TABOAO DA SERRA","SP","SUDESTE","170","          -   ","          -   ","          -   ","  "
"5F8C5752440","5F8C","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","278","          -   ","          -   ","          -   ","  "
"T5OH9999999","T5OH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","VARZEA GRANDE","MT","CENTRO-OESTE","360","","          -   ","          -   ",""
"2I2F5752440","2I2F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","176","          -   ","          -   ","          -   ","  "
"H2XG9999999","H2XG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","GRAMADO","RS","SUL","188","          -   ","          -   ","          -   ","  "
"AD0H5752440","AD0H","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","2.169","","","          -   ",""
"G8OH9999999","G8OH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","208","","          -   ","          -   ",""
"5FBG9999999","5FBG","NASCIMENTO TURISMO","SAB","SAB","9999999","ROSANA","ROSANA","TOUR OPERATOR","SAO CAETANO DO SUL","SP","SUDESTE","121","          -   ","          -   ","          -   ","  "
"HI1F5752440","HI1F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","226","          -   ","          -   ","          -   ","  "
"I41H9999999","I41H","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","JABOATAO DOS GUARARAPES","PE","NORDESTE","602","","","          -   ",""
"63CF9999999","63CF","FELICE VIAGENS E OPERADORA DE","SAB","SAB","9999999","PROSPECT","PROSPECT","TOUR OPERATOR","SALVADOR","BA","NORDESTE","181","          -   ","          -   ","          -   ","  "
"W3VH9999999","W3VH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","CAMPINAS","SP","SUDESTE","444","","          -   ","          -   ",""
"X5GG9999999","X5GG","EUROPLUS ","SAB","SAB","9999999","DANIEL","MARCIA","TOUR OPERATOR","PORTO ALEGRE","RS","SUL","89","          -   ","          -   ","          -   ","  "
"UD9F5752440","UD9F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","210","          -   ","          -   ","          -   ","  "
"D6PH9999999","D6PH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","ARACAJU","SE","NORDESTE","216","","          -   ","          -   ",""
"6KOF5752440","6KOF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","140","          -   ","          -   ","          -   ","  "
"VH8B9999999","VH8B","STB","SAB","SAB","9999999","PROSPECT","RENATA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","199","          -   ","          -   ","          -   ","  "
"L9VH5752440","L9VH","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","384","","","          -   ",""
"4HHF5752440","4HHF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","266","          -   ","          -   ","          -   ","  "
"0WNF5752440","0WNF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","247","          -   ","          -   ","          -   ","  "
"2K2B5752440","2K2B","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","213","          -   ","          -   ","          -   ","  "
"AB7G9999999","AB7G","UNIQUE TRAVEL VIAGENS E TURISM","SAB","SAB","9999999","PROSPECT","PROSPECT","TOUR OPERATOR","RECIFE","PE","NORDESTE","165","          -   ","          -   ","          -   ","  "
"2VXF5752440","2VXF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","234","          -   ","          -   ","          -   ","  "
"0RCB5750522","0RCB","LANCASTER OPERADORA DE TURISMO","SAB","SAB","5750522","PROSPECT","PROSPECT","TOUR OPERATOR","CURITIBA","PR","SUL","56","          -   ","          -   ","          -   ","  "
"6F7B5752440","6F7B","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","164","          -   ","          -   ","          -   ","  "
"HL8F5752440","HL8F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","198","          -   ","          -   ","          -   ","  "
"0XLF5752440","0XLF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","193","          -   ","          -   ","          -   ","  "
"PK9G5754870","PK9G","T.W.S. INTERCAMBIO (Viajo Global)","SAB","SAB","5754870","PROSPECT","DANIEL","TOUR OPERATOR","FORTALEZA","CE","NORDESTE","226","          -   ","          -   ","          -   ","  "
"4HJF5752440","4HJF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","203","          -   ","          -   ","          -   ","  "
"7XNF5752440","7XNF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","228","          -   ","          -   ","          -   ","  "
"K5HG9999999","K5HG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","VESPASIANO","MG","SUDESTE","173","          -   ","          -   ","          -   ","  "
"F3BF5755559","F3BF","STB","SAB","SAB","5755559","PROSPECT","RENATA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","208","          -   ","          -   ","          -   ","  "
"H24H5752440","H24H","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","862","","","          -   ",""
"JH1F5752440","JH1F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","391","          -   ","          -   ","          -   ","  "
"MR1C5777814","MR1C","NASCIMENTO TURISMO","SAB","SAB","5777814","ROSANA","ROSANA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","18","          -   ","          -   ","          -   ","  "
"FC6F5752440","FC6F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","199","          -   ","          -   ","          -   ","  "
"Z9VG9999999","Z9VG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","222","          -   ","          -   ","          -   ","  "
"0MHF5752440","0MHF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","293","          -   ","          -   ","          -   ","  "
"4ZBF5752440","4ZBF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","226","          -   ","          -   ","          -   ","  "
"P3EH9999999","P3EH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","VITORIA","ES","SUDESTE","364","","          -   ","          -   ",""
"F8HH9999999","F8HH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","ARAGUARI","MG","SUDESTE","188","","          -   ","          -   ",""
"FJ4F5752440","FJ4F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","289","          -   ","          -   ","          -   ","  "
"Z6DG9999999","Z6DG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","360","          -   ","          -   ","          -   ","  "
"95MB5752440","95MB","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","267","          -   ","          -   ","          -   ","  "
"W3UH9999999","W3UH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","RIO GRANDE","RJ","SUDESTE","902","","          -   ","          -   ",""
"L9TH9999999","L9TH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","NOVA IGUACU","RS","SUL","613","","          -   ","          -   ",""
"D6OH9999999","D6OH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","CAMPO BOM","RS","SUL","381","","          -   ","          -   ",""
"W48G9999999","W48G","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","CAMPO GRANDE","MS","CENTRO-OESTE","270","          -   ","          -   ","          -   ","  "
"7QAG9999999","7QAG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","LONDRINA","PR","SUL","748","          -   ","          -   ","          -   ","  "
"OQ8F5752440","OQ8F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","209","          -   ","          -   ","          -   ","  "
"2F9G9999999","2F9G","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","FORTALEZA","CE","NORDESTE","99","          -   ","          -   ","          -   ","  "
"K5BF5770654","K5BF","INTERCAMBIO GLOBAL OPERADORA","SAB","SAB","5770654","PROSPECT","RENATA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","196","          -   ","          -   ","          -   ","  "
"I0DF5752440","I0DF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","204","          -   ","          -   ","          -   ","  "
"4ORB9999999","4ORB","ITALO PVH OPERADORA DE VIAG E","SAB","SAB","9999999","PROSPECT","PROSPECT","TOUR OPERATOR","RIO DE JANEIRO","RJ","SUDESTE","246","          -   ","          -   ","          -   ","  "
"8SA95752440","8SA9","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","52","          -   ","          -   ","          -   ","  "
"O9HA5752440","O9HA","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","306","          -   ","          -   ","          -   ","  "
"0BJC5752440","0BJC","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","281","          -   ","          -   ","          -   ","  "
"TV9F5752440","TV9F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","252","          -   ","          -   ","          -   ","  "
"9DB25754203","9DB2","SALT LAKE VIAGENS E TURISMO","SAB","SAB","5754203","PROSPECT","PROSPECT","TOUR OPERATOR","SANTANA DO PARNAIBA","SP","SUDESTE","190","          -   ","          -   ","          -   ","  "
"HK0F5752440","HK0F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","246","          -   ","          -   ","          -   ","  "
"5BQG9999999","5BQG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","SAO PAULO ","SP","SUDESTE","0","          -   ","          -   ","          -   ","  "
"QP8C5752440","QP8C","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","306","          -   ","          -   ","          -   ","  "
"B52H5752440","B52H","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","944","","","          -   ",""
"97VG9999999","97VG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","SORRISO","MT","CENTRO-OESTE","482","          -   ","          -   ","          -   ","  "
"PL0G5754872","PL0G","T.W.S. INTERCAMBIO (Viajo Global)","SAB","SAB","5754872","PROSPECT","DANIEL","TOUR OPERATOR","FLORIANOPOLIS","SC","SUL","1.044","","          -   ","          -   ",""
"S8LG9999999","S8LG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","NATAL","RN","NORDESTE","293","          -   ","          -   ","          -   ","  "
"1IWB5752440","1IWB","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","280","          -   ","          -   ","          -   ","  "
"7OJF5752440","7OJF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","132","          -   ","          -   ","          -   ","  "
"5QNF5752440","5QNF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","124","          -   ","          -   ","          -   ","  "
"3XKF5752440","3XKF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","337","          -   ","          -   ","          -   ","  "
"FC7F5752440","FC7F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","303","          -   ","          -   ","          -   ","  "
"6KPF5752440","6KPF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","492","          -   ","          -   ","          -   ","  "
"9W595750430","9W59","MONDIALE (ANCORADOURO)","SAB","SAB","5750430","MARCELO","MARCELO","TOUR OPERATOR","BAURU","SP","SUDESTE","328","          -   ","          -   ","          -   ","  "
"4UAC5752440","4UAC","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","316","          -   ","          -   ","          -   ","  "
"JB5G9999999","JB5G","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","409","          -   ","          -   ","          -   ","  "
"92TG9999999","92TG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","FORTALEZA","CE","NORDESTE","335","","          -   ","          -   ",""
"1VYG5752440","1VYG","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","288","          -   ","          -   ","          -   ","  "
"7OKF5752440","7OKF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","334","          -   ","          -   ","          -   ","  "
"1TMF5752440","1TMF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","469","          -   ","          -   ","          -   ","  "
"66WG5752440","66WG","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","278","          -   ","          -   ","          -   ","  "
"M3FH9999999","M3FH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","SANTOS","SP","SUDESTE","606","","          -   ","          -   ",""
"A4TF5752440","A4TF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","387","          -   ","          -   ","          -   ","  "
"7G3B5751846","7G3B","MMT GAPNET (TAV) TVLX VIGENS","SAB","SAB","5751846","PROSPECT","KELLY","TOUR OPERATOR","CURITIBA","PR","SUL","123","          -   ","          -   ","          -   ","  "
"7W1C5752337","7W1C","RCA OPERADORA","SAB","SAB","5752337","PROSPECT","KELLY","TOUR OPERATOR","RIO DE JANEIRO","RJ","SUDESTE","110","          -   ","          -   ","          -   ","  "
"K5LG9999999","K5LG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","SABARA","SP","SUDESTE","209","          -   ","          -   ","          -   ","  "
"9DHF5752440","9DHF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","204","          -   ","          -   ","          -   ","  "
"50VF5752440","50VF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","260","          -   ","          -   ","          -   ","  "
"M16F5752440","M16F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","225","          -   ","          -   ","          -   ","  "
"C3PH9999999","C3PH","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","CONTAGEM","MG","SUDESTE","467","","          -   ","          -   ",""
"0WSF5752440","0WSF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","309","          -   ","          -   ","          -   ","  "
"1ZAF5752440","1ZAF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","297","          -   ","          -   ","          -   ","  "
"3NGF5752440","3NGF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","477","          -   ","          -   ","          -   ","  "
"AA8F5752440","AA8F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","348","          -   ","          -   ","          -   ","  "
"3XTF5752440","3XTF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","261","          -   ","          -   ","          -   ","  "
"2G4G5752440","2G4G","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","863","","","          -   ",""
"D6YG9999999","D6YG","CVC","SAB","SAB","9999999","PROSPECT","DANIEL","TOUR OPERATOR","JUNDIAI","SP","SUDESTE","407","          -   ","          -   ","          -   ","  "
"2G3F5752468","2G3F","WT TOUR","SAB","SAB","5752468","PROSPECT","RENATA","TOUR OPERATOR","GOIANIA","GO","CENTRO-OESTE","356","          -   ","          -   ","          -   ","  "
"2G3F5752468","2G3F","WT TOUR","SAB","SAB","5752468","PROSPECT","RENATA","TOUR OPERATOR","GOIANIA","GO","CENTRO-OESTE","356","          -   ","          -   ","          -   ","  "
"8B8F5752440","8B8F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","385","          -   ","          -   ","          -   ","  "
"3GZC5772530","3GZC","MAKTOUR","SAB","SAB","5772530","SAMANTHA","SAMANTHA","TOUR OPERATOR","SAO PAULO","SP","SUDESTE","301","          -   ","          -   ","          -   ","  "
"1YKF5752440","1YKF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","362","          -   ","          -   ","          -   ","  "
"8USB5752440","8USB","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","583","          -   ","          -   ","          -   ","  "
"8ULC5752440","8ULC","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","308","          -   ","          -   ","          -   ","  "
"HH8F5752440","HH8F","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","336","          -   ","          -   ","          -   ","  "
"28HF5752440","28HF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","248","          -   ","          -   ","          -   ","  "
"5YMF5752440","5YMF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","593","          -   ","          -   ","          -   ","  "
"7YGF5752440","7YGF","CVC","SAB","SAB","5752440","PROSPECT","DANIEL","TOUR OPERATOR","SANTO ANDRE","SP","SUDESTE","226","          -   ","          -   ","          -   ","  "
